ProductionVolume,ProductionCost,SupplierQuality,DeliveryDelay,DefectRate,QualityScore,MaintenanceHours,DowntimePercentage,InventoryTurnover,StockoutRate,WorkerProductivity,SafetyIncidents,EnergyConsumption,EnergyEfficiency,AdditiveProcessTime,AdditiveMaterialCost,DefectStatus
527,17546.63289,94.12116229,2,3.048758243,85.09782439,12,1.132643226,3.057471443,0.04194689,96.62845493,4,4658.298145,0.277885157,1.530703242,391.6643516,1
638,13233.64447,89.80908817,2,3.566907501,60.01009818,19,2.476015044,4.461264102,0.052490851,94.95423051,9,3193.989364,0.457896511,4.908325098,427.5673681,1
259,7837.936886,85.15391296,5,2.025628474,90.52697542,20,3.077384451,5.035974665,0.029403629,93.11254685,3,2466.235141,0.321147682,5.707931543,404.8721713,1
248,15805.75998,97.69853494,3,3.071351269,89.87392485,11,1.957494993,8.374712517,0.088097461,83.44216125,6,4464.006121,0.47313992,3.773283425,403.1776808,1
875,12666.70458,91.54040803,4,2.513209202,80.38890822,1,1.730152548,3.530031292,0.083766994,82.16680012,7,2293.64453,0.470580166,8.384948456,200.7092936,1
329,14064.69473,84.4229522,3,3.466084607,96.11675893,21,1.090296424,7.802921223,0.049362091,80.00496047,7,1614.540332,0.284640408,1.510926243,140.6450218,1
811,11913.47507,85.38239505,2,0.727590047,96.33784823,8,1.375033831,5.929828017,0.03400312,82.03587722,2,3557.9707,0.332953045,8.792045067,404.7009064,1
661,17430.63476,96.06266178,4,2.719850973,80.95646707,15,3.365589816,9.997279369,0.080154227,95.32733215,1,1170.487239,0.192125709,7.509366936,139.4472079,1
166,17443.44074,80.88291124,1,1.831966813,84.31952925,7,1.849367693,8.212659688,0.019689145,97.90496832,5,2516.407625,0.496214328,5.01628941,492.8445621,0
911,15640.83233,99.84184374,0,1.967832776,99.86088288,23,0.398785209,9.751623909,0.007151632,84.80700918,0,4230.655263,0.211326664,9.320206512,450.035707,1
480,6581.020661,82.60703359,0,4.824128442,71.95280939,17,0.69077695,4.738812013,0.004571049,95.89788481,8,2180.864783,0.413322795,7.320144668,313.3846408,1
157,17582.80793,95.92137051,2,1.322126657,72.98468969,3,1.861895942,2.984401545,0.003868326,83.97697531,6,4725.261916,0.225187624,9.379408147,240.873426,1
358,15065.19471,87.89550634,3,1.900603637,67.31095611,23,4.622512149,6.047166441,0.048888866,84.98543367,7,4823.298666,0.225216905,5.253308015,310.7372144,1
441,15455.36249,89.84432367,1,2.794516591,95.83467757,10,1.895151308,2.993915791,0.025531364,84.48316189,6,4263.265203,0.141545171,5.076757909,393.7207332,0
937,10444.74261,97.61301155,4,4.383621267,89.7795356,16,0.303210387,5.939613639,0.069037512,81.03459818,4,4950.573276,0.323958324,5.776683683,402.5319914,1
229,18189.19334,88.25822379,3,2.375015374,64.22571395,7,2.089971289,4.159528209,0.065389157,83.88122536,4,3123.056446,0.197932935,1.588840336,129.4663995,1
826,15880.574,90.74987507,2,3.847393764,99.27069405,18,3.34408797,5.928377699,0.054202001,87.47086689,6,3276.798209,0.159357903,9.176448262,421.941638,1
271,6688.856998,80.98599325,3,4.353683442,89.23846833,7,2.967980675,9.597089629,0.035284328,88.10939431,6,4344.667261,0.190666678,7.009453465,356.5988327,1
869,11116.67052,80.04694948,2,1.895073601,94.02088438,5,1.394014812,4.312272514,0.085045624,86.18932828,1,2971.221023,0.200437263,6.558271101,116.2318456,1
713,18295.70543,84.89599746,5,2.267375826,61.92603157,22,3.440444615,9.947472395,0.070970275,90.29450571,1,2626.880027,0.301633382,9.338171828,225.2644823,1
308,5707.950525,93.61166186,0,2.104503007,80.19843676,1,3.153121869,3.834635755,0.027152612,87.55996465,6,3459.014365,0.254369215,9.942734598,304.2565475,0
902,19421.24929,82.42529787,0,4.247851139,87.94393147,14,0.860864844,3.664867032,0.050168866,99.40729292,4,3630.638043,0.130196112,2.470540516,175.3805969,1
453,15187.43852,82.27523918,3,0.699560879,81.71786338,0,0.810725018,6.358308184,0.015627121,96.14700909,1,4003.583287,0.314411433,7.740972864,162.0962115,0
570,14470.63966,88.21921216,1,1.8878949,86.66589863,5,2.73591541,8.736359507,0.032877629,98.61954692,0,3672.802789,0.415098981,6.21950657,105.7124658,0
897,9058.388847,92.95674077,4,3.557338509,92.71496254,18,3.297192806,7.996028153,0.099714018,91.14853892,8,3982.887181,0.329694064,5.148974697,464.6202534,1
215,8731.876831,94.24143984,2,3.044495748,74.97348252,3,4.809552924,7.788295482,0.022384422,93.56679257,7,3698.238684,0.489816101,9.798513415,122.443182,1
363,19130.87329,83.56901348,4,2.463302117,93.94674702,12,2.109653154,4.261063529,0.069830236,83.3335275,1,2921.780954,0.139660083,8.6523671,246.4045686,1
761,9474.086814,81.59176295,0,2.929767022,66.51664419,14,3.824696198,2.180134209,0.023841865,95.05571514,1,1539.738337,0.428460935,7.270749857,182.3086549,1
911,16632.57945,98.80794068,1,1.389130636,70.8354422,8,0.582603736,3.293986321,0.093813454,84.71942222,2,4141.772916,0.302277068,4.444085505,396.4132409,1
541,10896.82697,85.21332765,1,2.438224797,61.7338248,2,4.448045137,4.795786409,0.031013284,82.91665855,3,1123.116606,0.308638071,6.994367237,382.873863,1
647,7088.811062,97.06692995,4,2.757663429,74.57707245,1,3.165537707,9.773470005,0.034668907,80.83718697,8,4970.000367,0.307639974,5.785247112,422.4889648,1
552,5160.729465,97.26982901,0,4.555351049,75.19638179,15,3.145151657,9.358219664,0.059385977,89.44460499,5,4313.83396,0.230127531,3.244316048,346.7233205,1
944,13163.86006,95.45045184,4,1.673758233,92.21082389,17,0.712213169,3.605156698,0.058811177,85.73578519,2,3683.642432,0.229822006,5.053431908,336.6612641,1
576,19636.68228,83.37667213,3,4.40522826,86.12522681,17,0.197918648,7.804979824,0.057907639,99.73454345,7,4866.427087,0.352737803,2.909907713,262.8442862,1
386,10537.04291,96.43602919,1,3.399086304,77.46890233,5,3.50724569,6.632134855,0.057325467,84.99668604,5,3449.881126,0.117906034,5.503782639,354.54348,1
402,10357.88501,95.38501118,1,0.59153374,86.08455914,17,0.585282295,2.398741201,0.031218689,97.33086561,7,1225.731523,0.335514418,7.482142684,146.082234,1
410,10161.37427,91.9344598,3,3.760841016,62.11133402,10,0.634850747,4.97364489,0.043441022,86.32877538,9,3237.528696,0.389836287,1.329816014,373.8051397,1
307,12808.15756,86.7440407,0,0.659983449,67.21086144,6,0.937500732,5.888589923,0.059343344,94.98253705,1,2108.816743,0.242530517,7.888417384,141.5591031,1
717,11609.97325,85.25017209,1,4.988215071,85.07791421,22,0.488732416,7.340592987,0.067127012,93.1968262,7,2477.910112,0.186942776,1.179945928,444.695961,1
545,18198.7194,82.43778424,5,4.426865095,85.65467277,22,3.126962602,4.359240928,0.025312901,91.23567109,4,2838.340623,0.185354765,5.655499327,302.2731223,1
769,12582.81188,90.19514134,5,1.838046864,90.96538635,13,2.110024029,9.470549032,0.070147506,88.33649887,9,4098.402986,0.132735861,6.161290364,312.1427618,1
732,12616.36757,91.70521751,5,1.658350536,76.11999036,17,1.330480462,5.615032454,0.092327625,93.42210026,3,3011.716857,0.135887728,7.851191137,333.9430409,1
154,7075.573921,87.18677981,2,2.216484869,88.90216386,6,2.203747002,3.988236993,0.07579277,88.145567,2,2898.721163,0.166675147,7.84925941,410.4209996,0
111,19741.09311,89.50718135,2,2.102751344,87.3592133,9,4.22070001,4.531424698,0.00842328,90.96200469,8,2207.888551,0.107669162,4.757099013,291.3882483,0
756,8749.593363,87.27028915,0,2.175520183,98.53573513,7,4.635397025,8.015083429,0.046912622,91.79603474,9,3159.488967,0.206494163,1.597352598,271.0352295,0
499,6100.461012,92.82012115,3,1.932244458,68.60520906,23,2.437380723,7.122282941,0.043526384,85.3471044,6,1993.563418,0.222560732,7.241501375,215.3333827,1
747,14947.19373,98.02518416,4,3.295100331,82.06718255,13,2.833764576,7.937424172,0.033650331,86.79472955,6,2043.975262,0.498088501,5.598874067,151.2157403,1
614,13930.49555,83.27840524,0,1.239186487,84.07057768,17,1.285999652,4.338734603,0.049132014,80.36100127,5,4029.035101,0.496675095,3.99752611,176.1370164,1
755,11227.18481,87.6281762,4,4.306915816,99.9459154,4,2.568001893,4.614788948,0.043963377,97.04317987,8,2370.189058,0.174819539,3.113864045,100.2111375,1
641,11332.88351,82.81737208,0,4.155811178,68.04736569,13,3.740598035,5.173752932,0.000617048,95.11966289,2,1205.598692,0.185212863,2.077823918,447.7686591,1
336,16775.95882,92.49887541,2,2.644174435,80.9287208,21,2.460686318,3.508743988,0.023655528,83.67060907,0,2374.709144,0.296762548,3.656282475,405.983358,1
378,7935.689601,94.57741019,5,4.337284844,73.84741231,21,1.510364504,7.528356359,0.021378215,87.240969,6,3554.288831,0.159513733,5.126406626,187.4729715,1
447,17303.79978,98.63825465,3,1.612152815,81.03571874,21,2.910171736,4.634796113,0.034925954,88.42138966,8,4255.942347,0.301615763,5.298482514,100.9560362,1
726,14731.20671,85.57743853,2,0.579044551,69.28514408,9,4.733280154,4.609889793,0.017445674,86.68757384,5,4847.746726,0.259755882,6.244650383,296.8465219,1
203,11284.54661,99.00422412,3,3.286435663,61.90449514,14,4.43991927,4.154919759,0.006780144,95.96485613,9,3984.881686,0.229849156,4.262217124,265.0292797,1
729,11870.42925,81.26525344,4,2.560592331,82.90261816,5,3.846211896,5.622622438,0.019661286,94.50841412,1,2715.406438,0.429042068,9.279080823,410.4026485,0
616,8849.708108,92.06027727,0,3.052240458,73.43417263,8,1.381048163,8.175808634,0.085418679,95.3431746,7,2196.477117,0.43124708,5.462826518,261.1582027,1
971,16281.71499,81.14265439,1,4.547027341,67.27765607,9,1.207797536,8.684869644,0.079703934,98.08260102,8,1518.519961,0.495155787,4.813525361,445.645123,1
347,12693.12113,97.87548376,1,4.864665081,72.95742264,22,4.192685949,8.436063021,0.04420962,91.90302512,9,3510.745738,0.189235246,1.433511715,138.3352916,1
463,9812.818141,90.59618114,3,3.355039129,61.97120806,16,0.90658738,6.969548621,0.087781503,92.29068658,7,3039.533256,0.455310999,6.391135739,246.3432345,1
420,13940.75174,93.38696702,5,3.938250154,98.01768936,0,3.028056537,4.24342028,0.023266562,94.43868239,8,3710.806066,0.315138372,6.425820425,473.5763595,1
732,19936.01678,96.63147852,5,0.877137951,83.2459166,13,2.194649718,7.878841646,0.058420914,93.62465189,0,1948.532626,0.336583773,6.24960667,104.6918489,1
385,11528.93419,83.00621245,3,1.223220132,92.59074725,3,2.339932336,2.314895534,0.014292488,97.39626037,2,2294.576672,0.458517286,8.988372258,256.3157696,0
248,18810.37101,80.77183124,2,3.799421622,76.9247279,1,2.272717013,8.385219258,0.083340069,95.40396412,2,2168.381398,0.477052319,7.866107493,203.881304,1
183,10175.2526,97.57762292,1,2.441144554,96.1325867,2,4.499750734,8.241820513,0.013058156,82.40917233,8,4190.607369,0.390724503,8.806650576,312.744289,0
505,5820.990604,86.29866455,2,2.506843717,79.33272886,6,0.435471254,7.360008905,0.003186016,98.56717231,2,1684.919259,0.239136973,1.534803012,211.5067201,0
555,8063.631596,82.57957816,4,1.888734567,82.95781289,22,3.914507247,2.7834036,0.027344423,93.66198581,9,3433.888468,0.295867196,3.86313789,447.9632182,1
842,11280.42715,89.36922474,1,3.233103726,79.6717592,13,4.175063358,9.978730684,0.090093509,82.54291852,0,1205.420063,0.346021546,3.868407493,474.8553011,1
899,8294.523929,91.96612151,4,1.333242704,89.33113183,11,4.714385736,8.051273539,0.012945708,95.43947471,2,3198.110304,0.431456016,6.91340552,439.6537188,1
260,5003.405573,80.61941207,0,3.321123257,82.6662431,18,2.262999775,7.878454648,0.033067027,87.16825059,1,1255.655903,0.363179082,5.037535438,259.4271381,1
883,18725.02307,85.49791317,2,1.282094857,70.86395694,17,2.500325959,2.51206282,0.031641499,96.11955824,8,1703.506363,0.246179047,7.997253429,495.9735062,1
559,17658.19117,80.65599749,3,0.787217156,65.82158125,14,4.806472606,5.189641013,0.080164627,99.10811886,0,1452.101208,0.267152181,4.4598751,394.0145266,1
649,16134.38347,88.40670778,1,1.986609599,84.24497556,0,2.292255305,2.689383997,0.04215254,85.10484072,1,2386.901416,0.120175081,2.994468196,242.2435747,0
599,7517.218935,97.90200058,2,1.540131539,79.56719846,2,2.517742365,4.888296054,0.061156705,97.14822092,0,2374.925671,0.469707144,3.618559615,137.4771285,0
837,6805.453643,99.65304823,3,4.500462374,63.83902787,14,1.661271591,6.563884435,0.040438301,95.4712274,8,4305.677123,0.135247605,2.642227535,366.8185666,1
608,6014.071242,92.74095107,0,0.747290542,75.82469863,3,0.158137253,9.030977507,0.055145702,93.423698,6,1902.749806,0.331972316,2.781034226,391.4269777,0
753,15860.43783,83.23275388,1,1.294761617,80.59105688,14,2.165272759,4.263501864,0.006244072,87.69841089,0,1345.546967,0.448660752,2.951550239,148.9836532,1
903,18932.11941,98.1169878,4,2.969238225,93.07572935,9,3.275456554,6.98731722,0.037402944,82.19724191,9,3414.047163,0.2683461,1.144852404,319.8945407,1
580,11458.03731,90.32495646,0,2.664802359,63.04404223,5,3.449729553,3.317215379,0.085510584,89.67793656,5,3749.802798,0.420050195,7.444792313,494.8351936,1
762,6787.11008,83.07498624,5,0.706334083,73.93981393,12,0.032543234,4.831710856,0.069106756,82.1133326,4,2179.294464,0.421526432,4.59642108,230.496841,1
213,12685.89231,98.43453339,3,0.532635926,92.90624491,6,4.005263874,9.577899802,0.098182904,90.00294454,9,3411.256465,0.123938415,1.204041987,220.758009,0
848,10232.47861,95.14938101,1,4.946305739,85.93695727,21,2.462078071,7.981127325,0.078791954,96.40586542,4,4104.226272,0.26485749,4.3300679,461.3208664,1
677,10622.37387,94.63410545,1,3.464756152,71.59833287,0,2.603726807,6.366446113,0.045150971,99.95276269,3,2390.211756,0.376410195,9.148313144,146.9664179,1
460,14319.95936,94.18361408,0,2.144327589,93.81340488,21,4.808718441,4.013574393,0.067628046,83.96017423,2,3101.41536,0.268941404,5.601198853,473.4110014,1
440,15780.7717,84.00679642,1,2.616945114,79.73174322,10,1.422305793,5.037641781,0.077591368,84.15716085,7,1586.533095,0.318066899,9.880768102,411.7948241,0
869,6659.053983,84.22013383,3,1.699475542,79.93407565,13,3.808259945,3.253546671,0.026968366,96.21766664,6,1094.587204,0.337783162,5.859634887,256.3361636,1
860,5533.853462,93.76585997,0,2.051932027,99.06349357,5,2.873881228,4.827737545,0.006001789,89.38117265,4,4925.471899,0.160491751,9.665190991,133.4190481,1
548,19914.95454,84.394455,4,3.420700103,97.88466013,4,3.503992308,3.20506261,0.040584727,98.31609192,8,2198.923402,0.264792482,2.816206559,107.6698165,1
942,8490.925234,88.77343394,0,4.472653095,74.34130733,18,2.089087259,8.362456264,0.014467316,95.37992475,6,2115.608203,0.111385289,3.609413314,250.3324786,1
934,5807.457874,95.64003651,0,1.328585104,65.62316515,18,1.396037695,2.64607272,0.027724112,94.72855529,9,4892.980533,0.159850433,7.299730992,382.1414338,1
279,7848.129936,95.67905036,4,4.281626774,73.02666929,12,2.730629762,3.515243838,0.09468455,82.03907417,1,3912.934095,0.304901625,9.881394553,295.0116854,1
801,5584.367695,89.06523545,5,1.047004833,61.21933041,6,1.874705732,7.529333838,0.084708259,80.7175113,6,3341.191552,0.329434399,8.427676699,395.4607571,1
506,10877.16342,95.84379877,3,1.467465006,60.83071547,7,1.114555894,9.220133699,0.059246383,86.33525639,6,3797.29358,0.158493763,5.98334749,368.2283395,1
765,17036.02677,96.77243592,5,0.667288796,75.82088545,13,4.196180741,9.716732878,0.040125671,84.34596722,3,3839.706267,0.402247708,1.766373529,329.1628757,1
295,10118.66675,93.09551503,5,1.133653379,97.64079291,18,2.379157975,8.688183334,0.026433036,94.24617772,7,4053.343521,0.249195155,4.27941199,486.9996323,1
565,11662.7511,84.56851705,5,4.627864155,94.85429365,18,4.236578706,3.691774211,0.057145828,89.01467448,3,1268.756926,0.468259972,1.777831305,391.3537737,1
410,15133.8016,85.48023561,2,2.56747436,80.45771336,22,2.370157912,4.285690287,0.053316025,90.46292749,6,2651.325679,0.255065089,3.801532257,465.8453797,1
361,12633.41105,86.29682311,5,0.849496378,82.60905525,11,2.783988489,8.966018824,0.078078081,96.27482966,3,2180.521271,0.159924391,3.329128906,196.8642257,1
518,17921.68529,82.33608215,2,4.818770771,60.23733987,22,4.976401207,9.114663718,0.092802019,89.57009364,7,1282.278554,0.403188183,4.49699767,385.4558507,1
505,17990.53513,85.46319241,4,4.455465385,68.62004623,8,4.75752106,7.125225327,0.03289373,90.89852642,2,2650.395987,0.32712032,8.53548931,339.1211454,1
242,5148.660432,84.19038449,3,3.896071344,60.99096508,13,1.358449353,4.509128793,0.020629711,96.84640533,1,3464.693942,0.254675267,2.353390042,469.7184387,1
441,16670.6946,89.106575,5,4.700627564,90.18158131,5,4.343276932,3.792453304,0.040279962,88.62671619,9,1713.99072,0.242382865,3.75457554,304.181207,1
415,11911.004,98.16875096,1,1.490582394,65.82583184,14,1.952017418,8.818261594,0.04375413,81.66253416,5,2220.106976,0.160307589,3.350055199,211.8565516,1
200,19832.60812,82.08960634,4,4.263661819,94.7618841,12,0.35624369,3.642039988,0.003987029,90.43410419,6,3556.683288,0.236333851,3.665274824,253.9355842,1
343,12248.48114,94.40535848,2,3.604960384,85.73297255,6,2.878905074,7.294434805,0.086169653,91.58723368,6,3317.29863,0.111737656,4.245611273,187.5319222,1
589,19803.43918,93.74566009,3,4.413916623,69.17674706,10,4.885259297,9.743626742,0.099559234,90.23593609,5,4475.141853,0.300960766,3.198805749,187.9891998,1
111,16318.54042,81.91508397,0,4.086102046,66.30881268,9,4.871568435,7.64233114,0.092320869,85.16099034,7,4164.923879,0.458689497,9.48323145,288.1686344,1
338,8729.073269,98.4514481,3,2.059227784,85.10498804,0,0.632326891,4.061362505,0.086066498,84.47380137,5,4862.444209,0.418132318,4.780915425,457.0275341,0
660,13075.92469,91.36944404,3,3.984793417,96.03347921,6,3.856183333,4.26004721,0.09926003,87.39512744,5,3388.77324,0.111408479,2.027019387,176.7477371,1
141,19882.03459,87.27451042,5,1.681053363,88.73440876,17,4.014165221,2.743158203,0.090780843,83.32457477,2,3793.869466,0.452504131,5.20892749,215.1480048,1
777,17862.95912,95.13077167,5,1.978664734,73.94186606,22,1.843723922,7.48989992,0.068836762,93.32047359,1,4442.025035,0.280929932,2.659887117,441.1952512,1
693,6460.503407,85.14730917,2,0.985575728,83.49534381,2,3.292975906,6.147485452,0.016675665,92.29349803,6,4359.969779,0.176356586,2.945175783,235.702511,0
528,15595.57995,93.87019674,2,4.707844772,72.43046781,8,2.440797391,3.651773596,0.015635012,92.64791231,5,3874.886568,0.400964782,3.565372759,484.9653608,1
902,10183.69379,80.79422415,5,1.809515135,99.96598267,4,1.139465489,3.821346404,0.004877975,84.49594986,0,3001.024837,0.22914942,2.122838704,207.5681106,1
257,5104.733928,96.78816075,5,2.842801093,89.95356754,22,3.806321406,2.072196438,0.041183087,84.93058028,1,2092.827553,0.201327369,7.490070393,276.8573687,1
315,11052.21454,88.96341694,1,2.260997764,84.57526559,23,1.313763539,9.827355193,0.080882408,95.74780518,1,4508.863016,0.164527363,8.127518273,138.2439757,1
769,8521.316326,92.73385829,1,4.819676543,76.93036571,12,1.702238765,8.624145484,0.049029594,93.80223545,0,4106.621769,0.294648763,4.548564297,496.8703181,1
561,17283.03906,84.4247564,4,2.007721269,84.72609161,15,0.950092025,5.153359604,0.036632171,97.50359698,2,4351.627808,0.1373576,7.200932855,456.056818,1
233,10059.95913,93.54147425,5,4.003456196,73.6646425,15,3.596356519,9.568718806,0.010923586,88.07011436,4,1563.157273,0.414245252,4.500588612,427.0249012,1
166,17412.85541,95.44480552,0,4.349372696,61.15459358,11,2.293620269,7.416959513,0.005175331,90.94655664,3,2259.251513,0.288269831,2.476695913,162.9369882,1
947,5008.969083,89.46426374,1,2.460229239,75.80354089,17,2.216866274,8.011700285,0.039917914,94.77555412,1,2699.540152,0.278790567,4.574512552,487.7432231,1
106,9617.28725,92.35453848,2,2.201773165,97.21923278,10,3.022814334,7.439643999,0.009992538,99.48309938,7,4353.407889,0.100741583,6.012886559,471.6605143,0
625,8617.478215,89.12651848,3,3.864856194,85.05204379,16,0.786317236,8.054790656,0.010354817,99.79263626,8,4571.546691,0.427145544,1.368948827,274.2685768,1
172,8503.510416,97.88182739,4,4.608031911,63.35822812,6,4.490769448,3.367511425,0.039534842,99.98350825,7,2139.570857,0.297134824,6.890359516,372.6548119,1
498,6022.799296,89.95738361,1,3.897192799,95.39974454,14,2.325544781,6.49918398,0.050284346,97.81052966,6,3745.716669,0.275957808,7.683471721,496.9833711,1
504,7806.864056,96.83617418,3,1.522068645,70.75499397,5,1.832634293,8.795010203,0.018668289,92.79301638,9,1311.256825,0.404553954,8.739732319,263.8980878,1
774,13333.24355,96.02704117,3,4.497384863,69.75077972,5,0.633453045,2.156340672,0.068463569,80.13941902,1,2638.293088,0.12515942,1.924935042,145.2182756,1
677,9370.416093,88.21009643,1,2.244117503,71.88363875,17,0.839771022,2.987543627,0.0418692,93.99087527,5,2946.676431,0.246672182,1.000842345,447.1116139,1
958,11260.92173,84.60168984,0,3.093032353,83.08808945,18,4.60180157,3.965118477,0.009192254,84.77199032,3,4062.53126,0.330293583,1.659397321,290.5940474,1
229,10653.00321,88.12164265,0,4.241460287,81.78752374,19,2.283085167,4.357813574,0.063703412,81.14334295,4,4567.888947,0.284231025,9.317051234,494.787782,1
565,18138.57387,96.52434752,4,1.347776453,79.65655018,18,3.610919597,3.461630933,0.035694482,93.94368858,8,2349.132943,0.172655556,7.890001489,320.3571442,1
305,18579.48499,84.55265072,0,4.030295611,88.70147454,1,0.402581763,6.994643119,0.005232148,95.12021854,8,3110.95556,0.219710603,8.518920821,111.7910414,1
887,12394.35457,90.48872692,4,3.182732591,72.66150925,2,3.217322721,4.35215257,0.094798158,93.1886624,3,3589.792889,0.220080223,5.653124174,296.6907854,1
867,9952.339255,96.12193496,2,4.520037388,91.28258086,13,4.607595962,3.26479875,0.057119696,87.30339568,7,2314.748916,0.496788321,5.740478871,387.2248517,1
365,6602.01056,87.0695495,1,1.273866808,67.01286714,21,1.499817254,9.246609457,0.047772037,90.22008248,4,4942.152853,0.230478848,3.686550309,110.4120113,1
636,19301.04319,92.84419274,3,2.393070067,91.30483156,3,2.895702504,7.560276252,0.085913739,98.69895254,8,4503.097518,0.182072825,8.584777468,265.3794857,0
892,5903.404174,84.91263148,4,4.247793918,86.55240421,21,4.701095522,3.968469973,0.093674043,94.59221932,1,2185.611315,0.429054861,8.467926248,162.2240802,1
352,9464.754164,82.18558891,0,0.586542666,87.32833238,16,3.596612769,4.887629066,0.022032187,90.09368467,3,3031.784924,0.268468502,4.529542111,357.2387284,1
921,9470.993018,95.8876845,4,1.00490615,79.26213589,5,0.311627512,7.926284503,0.08101445,91.86898304,2,1923.362453,0.277545478,3.963403634,482.9383395,1
388,9806.019292,81.97937247,5,4.957543457,86.68006131,18,1.893685736,8.327280589,0.083107993,98.55367197,6,3058.015676,0.319555625,7.645359441,349.8339618,1
263,7464.302649,85.4276279,4,1.761773804,63.19188186,8,0.42886378,3.411489323,0.005440279,87.87565045,1,3733.329379,0.338275679,1.235513245,377.9510826,1
194,16747.42146,97.10218844,0,4.889944372,94.06204468,3,4.306587981,9.492608673,0.071194412,82.03687431,2,1342.084371,0.33622224,8.739540087,258.6251602,1
881,6837.467929,86.92938574,5,1.32139198,62.22188934,6,3.108313506,8.282175512,0.006296788,86.51652483,8,4480.468819,0.113799889,5.016231904,325.2563476,1
932,14523.59989,99.46090699,5,2.124924994,65.94966039,3,4.781908724,8.854515497,0.059467325,88.30400429,7,3374.983474,0.427536973,4.972098219,317.5430839,1
209,6857.690401,99.5946867,0,3.8879125,83.07158834,10,0.098781646,3.150870456,0.066923678,85.4592774,1,4958.411594,0.177941128,7.021700626,403.8425381,1
435,6058.034564,85.36552041,5,3.460002833,89.57645822,21,2.115436849,3.146937218,0.036705869,90.57944811,5,1102.366029,0.216936851,6.811744243,442.7646588,1
921,18641.44256,80.81956444,1,3.1150508,63.05006257,22,0.521820498,4.442950754,0.08807875,86.0971575,2,4325.993404,0.169371808,3.393766595,365.1543777,1
337,7851.931495,94.10126568,3,2.884546291,96.83059256,1,1.752439113,2.517171357,0.080051171,82.06359171,5,4167.852193,0.406830663,9.489507441,491.9235208,0
480,17318.75232,89.01973005,1,4.295481996,98.94430595,9,0.809434117,2.728538615,0.092595971,83.76137027,4,1531.410048,0.333463197,9.876969814,431.315357,1
535,13169.46307,82.01505688,1,1.557268533,84.23800692,5,1.6439688,3.145657244,0.031488953,98.36312167,9,2341.22254,0.402118461,5.733901129,149.8586996,0
998,6167.847794,94.15045638,0,2.491119171,79.24973822,7,4.096310024,7.699437861,0.00215278,92.59191258,3,4539.184812,0.361359362,6.052427184,302.9901594,1
582,19331.72287,80.62349818,0,1.199535315,89.65579889,14,0.803496632,2.241842333,0.081146127,86.28617426,6,3073.81718,0.141663454,5.988861671,461.2944315,1
124,8704.417505,97.40393381,3,3.181737181,73.13429409,12,2.368323785,2.665958251,0.022297736,87.33835825,9,2605.12595,0.22059991,5.372086674,477.5739475,1
752,17894.68018,82.77305058,4,1.627449909,79.73057736,21,4.60791567,9.553468289,0.046715604,89.86766343,6,4621.985729,0.302906064,9.506683483,252.0823754,1
216,7532.150087,82.54623757,1,2.00228929,96.64604107,1,4.993896439,2.669253453,0.081732117,93.46260067,3,1373.378098,0.221978013,3.202772041,390.2816246,0
581,17809.14323,83.51344596,5,2.620628225,98.22621701,19,1.253205591,6.299698962,0.021613518,91.6435978,2,2892.491132,0.182921562,1.971623586,264.2181935,1
491,5198.432194,99.20532717,3,0.620467636,97.08276464,0,4.677840854,7.140585538,0.031190876,98.65396249,3,3609.496392,0.447924788,9.365925559,149.4638889,0
636,12676.70685,93.86338721,1,0.913720712,70.49792268,14,1.306943404,9.66874811,0.043907999,92.51497653,1,3434.165756,0.39911347,2.917344828,453.844522,1
178,16541.63869,96.02743071,4,3.586681493,69.29876161,6,2.067642495,9.198421743,0.027182485,98.21583959,3,2057.105818,0.238088024,7.742398182,472.7812491,1
679,19021.93276,87.95269971,5,2.430364913,71.90658024,23,4.389618061,5.525462137,0.046132142,80.10860318,3,3253.251618,0.406004945,2.834859783,301.9002125,1
272,18638.03204,86.72625455,1,4.391555999,77.6524445,17,3.930880525,9.537312491,0.000959664,97.81118944,4,3834.247057,0.351015447,9.641674141,107.3229723,1
111,17294.37304,84.68968014,2,3.626024016,72.56669651,9,4.287437786,5.458126998,0.021218797,94.42917176,0,3339.541629,0.101514293,8.120095933,426.4145003,1
899,18322.87024,89.61296057,3,0.536454237,74.96851183,14,4.001283397,7.359349724,0.083255336,83.44386908,1,3737.848904,0.25210481,9.268463549,290.7841465,1
227,7988.295288,91.03657467,0,3.275205488,84.82547808,4,1.175305025,4.076864566,0.041348196,85.26076038,7,2024.314958,0.216195,9.558863381,130.011343,1
707,9262.764436,92.63549687,1,0.921761897,90.50102708,23,2.793975577,7.093156207,0.063640577,90.85619998,7,4331.395801,0.187163449,1.759819458,175.7565931,1
191,9334.527874,85.14237008,5,4.014199309,89.42232793,10,1.926253592,6.305511557,0.023228793,82.49876311,7,2798.758148,0.200635758,4.900499702,160.8477361,1
752,10655.80897,98.97308162,5,4.961784597,92.57694268,7,2.298554842,6.854648342,0.064987866,95.70736538,4,4948.895376,0.476945939,6.832903033,374.5115465,1
642,10899.81006,83.39516996,3,2.890394574,61.28737613,20,0.769781511,7.461209611,0.099997387,95.82347732,7,1093.141283,0.294526827,8.222104937,219.7637971,1
945,13168.32987,99.3130635,3,3.572507751,61.90935159,7,1.578837796,3.387642401,0.059528764,86.01897977,8,2521.261485,0.439083487,3.1732457,151.0762069,1
